canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
COc1ccc(CO/N=C2\c3cccc(Cl)c3C(=O)c3cccc(Cl)c32)cc1,CHEMBL1210737,nM,10000.0,uM,10.0
COc1cc(CO/N=C2\c3cccc(Cl)c3C(=O)c3cccc(Cl)c32)cc(OC)c1OC,CHEMBL1210738,,,,
COc1ccc(CON=C2c3cccc(Cl)c3C(=O)c3c(Cl)cccc32)cc1,CHEMBL1210739,,,,
COc1ccc(CON=C2c3cccc(OC)c3C(=O)c3c(OC)cccc32)cc1,CHEMBL1210820,nM,10000.0,uM,10.0
COc1ccc(CON=C2c3cccc(OC)c3C(=O)c3c(OC)cccc32)cc1O,CHEMBL1210821,nM,10000.0,uM,10.0
COc1cc(C(=O)c2ccc(-c3csc(N)n3)cc2-n2cncn2)cc(OC)c1OC,CHEMBL1242958,nM,4290.0,uM,4.29
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL330407,nM,6500.0,uM,6.5
CCn1c2ccncc2c2cc(C(=O)c3ccc(S(C)(=O)=O)cc3)ccc21,CHEMBL1760846,nM,4300.0,uM,4.3
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1500.0,uM,1.5
CCn1c2ccncc2c2cc(C(=O)c3ccc(S(C)(=O)=O)cc3)ccc21,CHEMBL1760846,nM,4300.0,uM,4.3
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1500.0,uM,1.5
COc1cc2ccc3cc(O)c(C)cc3c2c(OC)c1OC,CHEMBL2299099,nM,100000.0,,4.0
COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL10121,nM,7762.47,,5.11
COc1cc(CNc2ccc(C)c(O)c2)cc(OC)c1OC.Cl,CHEMBL2299098,nM,3467.37,,5.46
COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1O.Cl,CHEMBL2299097,nM,8912.51,,5.05
COc1ccc(C(O)C(O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL2299096,nM,21877.62,,4.66
COc1ccc(/C=C(/C#N)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL103856,nM,6025.6,,5.22
COc1ccc(/C=C(/C=O)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL102557,nM,3981.07,,5.4
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL431388,nM,7413.1,,5.13
COc1ccc(Oc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL356370,nM,16218.1,,4.79
COc1ccc(OCc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL150438,nM,22387.21,,4.65
COc1ccc(COc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL345556,nM,3467.37,,5.46
COc1ccc(CCCCc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL10127,nM,54954.09,,4.26
COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL10557,nM,3311.31,,5.48
COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL86960,nM,22908.68,,4.64
COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL45348,nM,7943.28,,5.1
COc1ccc(/C=C\C=C\C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL2298916,nM,10000.0,,5.0
COc1cc(/C=C\c2ccn(C)c(=O)c2)cc(OC)c1OC,CHEMBL432421,nM,1995.26,,5.7
COc1cnc(/C=C\c2cc(OC)c(OC)c(OC)c2)cn1,CHEMBL323820,nM,8912.51,,5.05
COc1ncc(/C=C\c2cc(OC)c(OC)c(OC)c2)cn1,CHEMBL324796,nM,3019.95,,5.52
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)nc1,CHEMBL324944,nM,3019.95,,5.52
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cn1,CHEMBL114212,nM,1995.26,,5.7
COc1cc(/C=C\c2ccc(C)c(N=[N+]=[N-])c2)cc(OC)c1OC,CHEMBL2298917,nM,1202.26,,5.92
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,3981.07,,5.4
COc1cc(/C=C\c2ccc(Cl)c(N)c2)cc(OC)c1OC,CHEMBL422246,nM,3019.95,,5.52
COc1cc(/C=C\c2ccc(C)c(N)c2)cc(OC)c1OC,CHEMBL103333,nM,3981.07,,5.4
COc1ccc(/C=C(/C(N)=O)c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL319183,nM,3019.95,,5.52
COc1ccc(/C=C(/C#N)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL103062,nM,5011.87,,5.3
COc1ccc(/C(C#N)=C\c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL317013,nM,5011.87,,5.3
COc1ccc(/C=C(/C#N)c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL103582,nM,10000.0,,5.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL330407,nM,3981.07,,5.4
COc1ccc(/C=C\c2cc(OC)c(OC(C)=O)c(OC)c2)cc1,CHEMBL74707,nM,23988.33,,4.62
COc1ccc(/C=C\c2cc(OC)cc(OC)c2)cc1,CHEMBL311636,nM,3801.89,,5.42
COc1ccc(/C=C\c2ccc(OC)c(OC)c2)cc1,CHEMBL74590,nM,18197.01,,4.74
COc1cc(/C=C\c2ccc(C)cc2)cc(OC)c1OC,CHEMBL308075,nM,1995.26,,5.7
CCCOc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL73296,nM,6025.6,,5.22
CCOc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL75283,nM,2691.53,,5.57
COc1cc(/C=C\c2cccc(SC)c2)cc(OC)c1OC,CHEMBL2299100,nM,6165.95,,5.21
COc1cc(/C=C\c2ccc(Br)cc2)cc(OC)c1OC,CHEMBL86736,nM,3090.3,,5.51
COc1cc(/C=C\c2ccc(N(C)C)cc2)cc(OC)c1OC,CHEMBL312992,nM,3388.44,,5.47
COc1cc(/C=C\c2ccc(OC(C)=O)cc2)cc(OC)c1OC,CHEMBL87209,nM,28840.32,,4.54
COc1cc(/C=C\c2ccccc2)cc(OC)c1OC,CHEMBL87162,nM,36307.81,,4.44
COc1cccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c1,CHEMBL315541,nM,8709.64,,5.06
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL47426,nM,2187.76,,5.66
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COC(=O)c1ccc(C(F)(F)F)nc1N(C)c1ccc(OC)cc1,CHEMBL2312232,nM,1700.0,uM,1.7
COCc1ccc(Cl)nc1N(C)c1ccc(OC)cc1,CHEMBL2312231,nM,1500.0,uM,1.5
COC(=O)c1ccc(Cl)nc1N(C)c1ccc(OC)cc1,CHEMBL2311855,nM,1400.0,uM,1.4
COc1cc(C(=O)c2c(C3CCCCC3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313461,nM,20000.0,uM,20.0
COc1cc(Sc2c(C3CCCCC3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313460,nM,20000.0,uM,20.0
COc1cc(C(=O)c2c(C3CCCC3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313459,nM,4000.0,uM,4.0
COc1cc(Sc2c(C3CCCC3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313458,nM,2600.0,uM,2.6
COc1cc(C(=O)c2c(C3CCC3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313457,nM,2800.0,uM,2.8
COc1cc(Sc2c(C3CCC3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313456,nM,2000.0,uM,2.0
COc1cc(Sc2c(-c3ccc(-c4ccccc4)cc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313455,nM,40000.0,uM,40.0
COc1cc(Sc2c(-c3csc4ccccc34)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313454,nM,40000.0,uM,40.0
COc1cc(Sc2c(-c3cc4ccccc4s3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313453,nM,1700.0,uM,1.7
COc1cc(Sc2c(-c3cc4ccccc4o3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313452,nM,1500.0,uM,1.5
COc1cc(Sc2c(-c3cc4ccccc4[nH]3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313483,nM,1800.0,uM,1.8
COc1cc(Sc2c(-c3ccc4[nH]ccc4c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313482,nM,3100.0,uM,3.1
COc1cc(Sc2c(-c3ccc4ncccc4c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313481,nM,4000.0,uM,4.0
COc1cc(Cc2c(-c3ccc4ccccc4c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313480,nM,40000.0,uM,40.0
COc1cc(C(O)c2c(-c3ccc4ccccc4c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313479,nM,40000.0,uM,40.0
COc1cc(C(=O)c2c(-c3ccc4ccccc4c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313478,nM,40000.0,uM,40.0
COc1cc(Sc2c(-c3ccc4ccccc4c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313477,nM,1000.0,uM,1.0
COc1cc(Cc2c(-c3cccc4ccccc34)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313476,nM,40000.0,uM,40.0
COc1cc(C(=O)c2c(-c3cccc4ccccc34)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313475,nM,40000.0,uM,40.0
COc1cc(Sc2c(-c3cccc4ccccc34)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313474,nM,40000.0,uM,40.0
COc1cc(C(=O)c2c(-c3ccncc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313473,nM,6000.0,uM,6.0
COc1cc(Sc2c(-c3ccncc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313472,nM,950.0,uM,0.95
COc1cc(C(=O)c2c(-c3cccnc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313471,nM,6300.0,uM,6.3
COc1cc(Sc2c(-c3cccnc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313470,nM,1300.0,uM,1.3
COc1cc(C(=O)c2c(-c3ccccn3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313469,nM,20000.0,uM,20.0
COc1cc(Sc2c(-c3ccccn3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313468,nM,1500.0,uM,1.5
COc1ccc(-c2[nH]c3ccccc3c2Cc2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL2313467,nM,40000.0,uM,40.0
COc1ccc(-c2[nH]c3ccccc3c2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL2313466,nM,4100.0,uM,4.1
COc1ccc(-c2[nH]c3ccccc3c2Sc2cc(OC)c(OC)c(OC)c2)cc1OC,CHEMBL2313465,nM,40000.0,uM,40.0
COc1ccc(-c2[nH]c3ccccc3c2Sc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL2313464,nM,1100.0,uM,1.1
COc1ccc(-c2[nH]c3ccccc3c2Sc2cc(OC)c(OC)c(OC)c2)cc1OC(C)C,CHEMBL2313463,nM,40000.0,uM,40.0
COc1ccc(-c2[nH]c3ccccc3c2Sc2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL2313462,nM,940.0,uM,0.94
COc1cccc(-c2[nH]c3ccccc3c2Sc2cc(OC)c(OC)c(OC)c2)c1,CHEMBL2313818,nM,3600.0,uM,3.6
COc1ccccc1-c1[nH]c2ccccc2c1Sc1cc(OC)c(OC)c(OC)c1,CHEMBL2313817,nM,3300.0,uM,3.3
COc1cc(C(=O)c2c(-c3ccc(F)cc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313816,nM,9400.0,uM,9.4
COc1cc(Sc2c(-c3ccc(F)cc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313815,nM,1800.0,uM,1.8
COc1cc(C(=O)c2c(-c3cccc(F)c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313814,nM,7600.0,uM,7.6
COc1cc(Sc2c(-c3cccc(F)c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313813,nM,1700.0,uM,1.7
COc1cc(C(=O)c2c(-c3ccccc3F)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313812,nM,2100.0,uM,2.1
COc1cc(Sc2c(-c3ccccc3F)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313811,nM,1700.0,uM,1.7
COc1cc(Sc2c(-c3ccc(Cl)cc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313810,nM,1800.0,uM,1.8
COc1cc(Sc2c(-c3ccc(C)cc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313809,nM,940.0,uM,0.94
COc1cc(Cc2c(-c3ccccc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313808,nM,3700.0,uM,3.7
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313807,nM,5700.0,uM,5.7
COc1cc(Sc2c(-c3ccccc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313806,nM,3300.0,uM,3.3
COc1cc(Sc2c(C3=NCCN3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313805,nM,40000.0,uM,40.0
COc1cc(C(=O)c2c(-c3ncco3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313804,nM,3400.0,uM,3.4
COc1cc(Sc2c(-c3ncco3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313803,nM,4500.0,uM,4.5
COc1cc(Cc2c(C3=NCCO3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313802,nM,9400.0,uM,9.4
COc1cc(C(=O)c2c(C3=NCCO3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313801,nM,14000.0,uM,14.0
COc1cc(Sc2c(C3=NCCO3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313800,nM,3300.0,uM,3.3
COc1cc(Sc2c(-c3nccs3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313799,nM,960.0,uM,0.96
COc1cc(Cc2c(-c3ccsc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313798,nM,2700.0,uM,2.7
COc1cc(C(=O)c2c(-c3ccsc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313797,nM,2100.0,uM,2.1
COc1cc(Cc2c(-c3ccoc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313796,nM,6500.0,uM,6.5
COc1cc(C(=O)c2c(-c3ccoc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313795,nM,1100.0,uM,1.1
COc1cc(Cc2c(-c3ccco3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313794,nM,6800.0,uM,6.8
COc1cc(C(=O)c2c(-c3ccco3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313793,nM,1900.0,uM,1.9
COc1cc(Sc2c(-n3cncn3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313792,nM,1200.0,uM,1.2
COc1cc(C(=O)c2c(-n3ccnc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313791,nM,3500.0,uM,3.5
COc1cc(Sc2c(-n3ccnc3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313790,nM,1300.0,uM,1.3
COc1cc(Sc2c(-c3ncc[nH]3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313789,nM,4600.0,uM,4.6
COc1cc(Sc2c(-c3cc[nH]n3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313788,nM,1200.0,uM,1.2
COc1cc(C(=O)c2c(-c3cn[nH]c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313787,nM,1700.0,uM,1.7
COc1cc(Sc2c(-c3cn[nH]c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313489,nM,920.0,uM,0.92
COc1cc(Cc2c(-c3cc[nH]c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313488,nM,3000.0,uM,3.0
COc1cc(Cc2c(-c3ccn(S(=O)(=O)c4ccccc4)c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313487,nM,40000.0,uM,40.0
COc1cc(C(O)c2c(-c3ccn(S(=O)(=O)c4ccccc4)c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313486,nM,9000.0,uM,9.0
COc1cc(C(O)c2c(-c3cc[nH]c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313485,nM,1800.0,uM,1.8
COc1cc(C(=O)c2c(-c3ccn(S(=O)(=O)c4ccccc4)c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313484,nM,29000.0,uM,29.0
COc1cc(C(=O)c2c(-c3cc[nH]c3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313820,nM,1800.0,uM,1.8
COc1cc(C(=O)c2c(-c3ccc[nH]3)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL2313819,nM,1400.0,uM,1.4
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1000.0,uM,1.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,300.0,uM,0.3
COc1cc([C@H]2C[C@H]2/C=C/c2ccccc2)cc(OC)c1OC,CHEMBL478140,nM,4500.0,uM,4.5
COc1cc([C@@H]2C[C@@H]2/C=C/c2ccccc2)cc(OC)c1OC,CHEMBL2322519,nM,1300.0,uM,1.3
COc1cc(C2CC2/C=C/c2ccccc2)cc(OC)c1OC,CHEMBL2322518,nM,1800.0,uM,1.8
COc1ccc(C2CC2c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-],CHEMBL2322517,nM,26300.0,uM,26.3
COc1ccc([C@@H]2C[C@@H]2c2ccc(OC)c(OC)c2OC)cc1N,CHEMBL2322516,nM,1900.0,uM,1.9
COc1ccc([C@H]2C[C@H]2c2ccc(OC)c(OC)c2OC)cc1N,CHEMBL2322515,nM,11200.0,uM,11.2
COc1ccc(C2CC2c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL576300,nM,2800.0,uM,2.8
COc1ccc(C2CC2c2ccc(OC)c(OC)c2OC)cc1,CHEMBL2322514,nM,2400.0,uM,2.4
COc1ccc([C@@H]2C[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL578405,nM,300.0,uM,0.3
COc1ccc([C@H]2C[C@H]2c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL2322513,nM,6800.0,uM,6.8
COc1ccc(C2CC2c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL2322512,nM,1000.0,uM,1.0
COc1cccc(-c2noc(Nc3ccc(C)cc3)n2)c1,CHEMBL2331936,nM,1500.0,uM,1.5
COc1ccc(Nc2nc(-c3cccc(OC)c3)no2)cc1,CHEMBL2331935,nM,1900.0,uM,1.9
COc1cccc(-c2noc(Nc3ccc(OC)c(Cl)c3)n2)c1,CHEMBL2331934,nM,2300.0,uM,2.3
COc1cccc(-c2noc(Nc3ccc4c(c3)OCCO4)n2)c1,CHEMBL2331933,nM,1900.0,uM,1.9
COc1cccc(-c2noc(Nc3ccc4c(c3)OCO4)n2)c1,CHEMBL2331957,nM,2200.0,uM,2.2
CCOc1ccc(Nc2nc(-c3cccc(OC)c3)no2)cc1,CHEMBL2331956,nM,1600.0,uM,1.6
CCc1ccc(Nc2nc(-c3cccc(OC)c3)no2)cc1,CHEMBL2331955,nM,1600.0,uM,1.6
COc1cccc(-c2noc(Nc3ccc(C)cc3)n2)c1OC,CHEMBL2331954,nM,3600.0,uM,3.6
COc1ccc(Nc2nc(-c3cccc(OC)c3OC)no2)cc1,CHEMBL2331953,nM,2600.0,uM,2.6
CCOc1ccc(Nc2nc(-c3cccc(OC)c3OC)no2)cc1,CHEMBL2331951,nM,1800.0,uM,1.8
Cc1ccc(Nc2nc(-c3ccccc3F)no2)cc1,CHEMBL2331950,nM,1600.0,uM,1.6
COc1ccc(Nc2nc(-c3ccccc3F)no2)cc1,CHEMBL2331949,nM,1100.0,uM,1.1
Cc1ccc(Nc2nc(-c3ccccc3F)no2)cc1F,CHEMBL2331948,nM,1600.0,uM,1.6
CCOc1ccc(Nc2nc(-c3ccccc3F)no2)cc1,CHEMBL2331947,nM,1700.0,uM,1.7
CCc1ccc(Nc2nc(-c3ccccc3F)no2)cc1,CHEMBL2331946,nM,2700.0,uM,2.7
Cc1ccc(Nc2nc(-c3ccccc3)no2)cc1,CHEMBL2331945,nM,1400.0,uM,1.4
COc1ccc(Nc2nc(-c3ccccc3)no2)cc1Cl,CHEMBL2331944,nM,1700.0,uM,1.7
CCOc1ccc(Nc2nc(-c3ccccc3)no2)cc1,CHEMBL2331943,nM,1200.0,uM,1.2
CCc1ccc(Nc2nc(-c3cc(OC)ccc3OC)no2)cc1,CHEMBL2331941,nM,1800.0,uM,1.8
COc1ccc(OC)c(-c2noc(Nc3ccc4c(c3)OCO4)n2)c1,CHEMBL2331940,nM,2500.0,uM,2.5
COc1ccc(OC)c(-c2noc(Nc3ccc4c(c3)OCCO4)n2)c1,CHEMBL2331939,nM,3500.0,uM,3.5
COc1ccc(OC)c(-c2noc(Nc3ccc(C)c(F)c3)n2)c1,CHEMBL2331938,nM,3500.0,uM,3.5
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1000.0,uM,1.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-],CHEMBL192224,nM,1800.0,uM,1.8
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL330407,nM,1200.0,uM,1.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,960.0,uM,0.96
CNc1nc(N2CCCc3cc(OC)ccc32)c2ccccc2n1,CHEMBL2420868,nM,920.0,uM,0.92
COc1ccc2c(c1)CCCN2c1nc(Cl)nc2ccccc12,CHEMBL2420867,nM,930.0,uM,0.93
COc1ccc2c(c1)CCCN2c1nc(C)nc2ccccc12,CHEMBL2420866,nM,1000.0,uM,1.0
COc1ccc2c(c1)CCCN2c1cc(C)nc2ccccc12,CHEMBL2420865,nM,1000.0,uM,1.0
COc1ccc2c(c1)CCCN2c1cc(Br)cc(C(=O)NC2CC2)c1,CHEMBL2420863,nM,1000.0,uM,1.0
COc1ccc(N(C)c2cc(Br)cc(C(=O)NC3CC3)c2)cc1,CHEMBL2420880,nM,1600.0,uM,1.6
CNC(=O)c1cc(Br)cc(N(C)c2ccc(OC)cc2)c1,CHEMBL2420883,nM,2200.0,uM,2.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2700.0,uM,2.7
COc1cc(-c2ncoc2-c2ccc(OC)c3[nH]cnc23)cc(OC)c1OC,CHEMBL2425492,nM,390.0,uM,0.39
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1N.Cl,CHEMBL542922,ug.mL-1,1.01,ug ml-1,1.01
COc1cc(OC)cc(N2CCN(C(=O)c3oc(C)nc3-c3ccccc3F)CC2)c1,CHEMBL3086441,ug.mL-1,0.71,ug ml-1,0.71
Cc1nc(-c2cccc(F)c2)c(C(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)o1,CHEMBL3086439,ug.mL-1,0.77,ug ml-1,0.77
Cc1nc(-c2ccccc2F)c(C(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)o1,CHEMBL3086438,ug.mL-1,0.73,ug ml-1,0.73
Cc1nc(-c2ccccc2)c(C(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)o1,CHEMBL3086418,ug.mL-1,0.67,ug ml-1,0.67
Cc1nc(-c2ccccc2)c(C(=O)N2CCN(c3cccc(C)c3C)CC2)o1,CHEMBL3086414,ug.mL-1,0.53,ug ml-1,0.53
Cc1nc(-c2ccccc2)c(C(=O)N2CCN(c3ccccc3)CC2)o1,CHEMBL3086392,ug.mL-1,0.62,ug ml-1,0.62
COc1ccc(-c2csc3c2-n2cccc2C3=O)cc1O,CHEMBL287508,nM,2900.0,uM,2.9
COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,CHEMBL63970,nM,2400.0,uM,2.4
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,960.0,uM,0.96
COc1ccc2c(c1)CCCCN2c1nc(C)nc2ccccc12,CHEMBL3126760,nM,870.0,uM,0.87
COc1ccc2c(c1)N(C)C(=O)CN2c1nc(C)nc2ccccc12,CHEMBL3126927,nM,1300.0,uM,1.3
COc1ccc2c(c1)NC(=O)CN2c1nc(C)nc2ccccc12,CHEMBL3126926,nM,770.0,uM,0.77
COc1ccc2c(c1)C(O)CCN2c1nc(C)nc2ccccc12,CHEMBL3126923,nM,970.0,uM,0.97
COc1ccc2c(c1)C(=O)CCN2c1nc(C)nc2ccccc12,CHEMBL3126922,nM,940.0,uM,0.94
COc1ccc(Oc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL356370,nM,16300.0,uM,16.3
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,500.0,uM,0.5
O=C1OCC2=C1C(c1ccc(-c3ccc(-c4cc(F)cc(F)c4)cc3)cc1)c1c(ccc3cn[nH]c13)N2,CHEMBL3262010,nM,2740.0,uM,2.74
O=C1OCC2=C1C(c1ccc(-c3ccc(-c4ccc(OC(F)(F)F)cc4)cc3)cc1)c1c(ccc3cn[nH]c13)N2,CHEMBL3262274,nM,2950.0,uM,2.95
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,CHEMBL61,nM,3030.0,uM,3.03
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)/C=C/c1ccc(F)cc1,CHEMBL3263403,nM,600.0,uM,0.6
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,CHEMBL3263404,nM,700.0,uM,0.7
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL99988,nM,600.0,uM,0.6
COc1ccc(Nc2ncccc2C(=O)NCc2cn(Cc3cccc(Oc4ccccc4)c3)nn2)c(OC)c1,CHEMBL3287797,nM,1930.0,uM,1.93
COc1cc(Nc2ncccc2C(=O)NCc2cn(Cc3cccc(Oc4ccccc4)c3)nn2)cc(OC)c1,CHEMBL3287799,nM,2780.0,uM,2.78
